"document","term","count","flag","ID","Support.Group","Store","Classification","Assigned.To","Priority","Reopened","Location","Created.Date","Resolved.Date","Created.Week","Created.Week2","Created.Month"
"IR222","little",1,1,"IR222","Retail Support","Lamar","Coupon Not Working","George","P2","No","NLB",2017-02-24,2017-02-26,2017-02-19,2017-02-18,2017-02-01
"IR222","say",1,1,"IR222","Retail Support","Lamar","Coupon Not Working","George","P2","No","NLB",2017-02-24,2017-02-26,2017-02-19,2017-02-18,2017-02-01
"IR222","soul",1,1,"IR222","Retail Support","Lamar","Coupon Not Working","George","P2","No","NLB",2017-02-24,2017-02-26,2017-02-19,2017-02-18,2017-02-01
"IR222","used",1,1,"IR222","Retail Support","Lamar","Coupon Not Working","George","P2","No","NLB",2017-02-24,2017-02-26,2017-02-19,2017-02-18,2017-02-01
"IR223","frozen",1,1,"IR223","Retail Payments","Hyde Park","Tax Issue","Laura","P4","No","GWS",2017-04-01,2017-04-06,2017-03-27,2017-03-26,2017-04-01
"IR223","lane",1,1,"IR223","Retail Payments","Hyde Park","Tax Issue","Laura","P4","No","GWS",2017-04-01,2017-04-06,2017-03-27,2017-03-26,2017-04-01
"IR223","loading",1,1,"IR223","Retail Payments","Hyde Park","Tax Issue","Laura","P4","No","GWS",2017-04-01,2017-04-06,2017-03-27,2017-03-26,2017-04-01
"IR223","r10",1,1,"IR223","Retail Payments","Hyde Park","Tax Issue","Laura","P4","No","GWS",2017-04-01,2017-04-06,2017-03-27,2017-03-26,2017-04-01
"IR223","screen",1,1,"IR223","Retail Payments","Hyde Park","Tax Issue","Laura","P4","No","GWS",2017-04-01,2017-04-06,2017-03-27,2017-03-26,2017-04-01
"IR223","stuck",1,1,"IR223","Retail Payments","Hyde Park","Tax Issue","Laura","P4","No","GWS",2017-04-01,2017-04-06,2017-03-27,2017-03-26,2017-04-01
"IR224","cash",1,1,"IR224","Retail Support","Lamar","Other","George","P2","No","MAD",2016-10-06,2016-10-14,2016-10-03,2016-10-02,2016-10-01
"IR224","register",1,1,"IR224","Retail Support","Lamar","Other","George","P2","No","MAD",2016-10-06,2016-10-14,2016-10-03,2016-10-02,2016-10-01
"IR224","working",1,1,"IR224","Retail Support","Lamar","Other","George","P2","No","MAD",2016-10-06,2016-10-14,2016-10-03,2016-10-02,2016-10-01
"IR225","lane",2,1,"IR225","Retail Payments","Hyde Park","Credit Card Issue","Laura","P2","No","MAV",2016-08-20,2016-08-23,2016-08-15,2016-08-14,2016-08-01
"IR225","thingerjig",1,1,"IR225","Retail Payments","Hyde Park","Credit Card Issue","Laura","P2","No","MAV",2016-08-20,2016-08-23,2016-08-15,2016-08-14,2016-08-01
"IR225","won",1,1,"IR225","Retail Payments","Hyde Park","Credit Card Issue","Laura","P2","No","MAV",2016-08-20,2016-08-23,2016-08-15,2016-08-14,2016-08-01
"IR226","apple",1,1,"IR226","Retail Support","Lamar","Coupon Not Working","George","P2","No","WSP",2017-03-20,2017-03-23,2017-03-13,2017-03-19,2017-03-01
"IR226","pay",1,1,"IR226","Retail Support","Lamar","Coupon Not Working","George","P2","No","WSP",2017-03-20,2017-03-23,2017-03-13,2017-03-19,2017-03-01
"IR226","working",1,1,"IR226","Retail Support","Lamar","Coupon Not Working","George","P2","No","WSP",2017-03-20,2017-03-23,2017-03-13,2017-03-19,2017-03-01
"IR227","accept",1,1,"IR227","Retail Payments","Hyde Park","Tax Issue","Laura","P2","No","BRL",2016-09-08,2016-09-09,2016-09-05,2016-09-04,2016-09-01
"IR227","apple",1,1,"IR227","Retail Payments","Hyde Park","Tax Issue","Laura","P2","No","BRL",2016-09-08,2016-09-09,2016-09-05,2016-09-04,2016-09-01
"IR227","card",1,1,"IR227","Retail Payments","Hyde Park","Tax Issue","Laura","P2","No","BRL",2016-09-08,2016-09-09,2016-09-05,2016-09-04,2016-09-01
"IR227","credit",1,1,"IR227","Retail Payments","Hyde Park","Tax Issue","Laura","P2","No","BRL",2016-09-08,2016-09-09,2016-09-05,2016-09-04,2016-09-01
"IR227","pay",1,1,"IR227","Retail Payments","Hyde Park","Tax Issue","Laura","P2","No","BRL",2016-09-08,2016-09-09,2016-09-05,2016-09-04,2016-09-01
"IR227","register",1,1,"IR227","Retail Payments","Hyde Park","Tax Issue","Laura","P2","No","BRL",2016-09-08,2016-09-09,2016-09-05,2016-09-04,2016-09-01
"IR227","won",1,1,"IR227","Retail Payments","Hyde Park","Tax Issue","Laura","P2","No","BRL",2016-09-08,2016-09-09,2016-09-05,2016-09-04,2016-09-01
"IR228","coupon",1,1,"IR228","Help Desk","Downtown","Email","Diego","P1","No","ORT",2016-12-06,2016-12-10,2016-12-04,2016-12-03,2016-12-01
"IR228","freezing",1,1,"IR228","Help Desk","Downtown","Email","Diego","P1","No","ORT",2016-12-06,2016-12-10,2016-12-04,2016-12-03,2016-12-01
"IR228","keeps",1,1,"IR228","Help Desk","Downtown","Email","Diego","P1","No","ORT",2016-12-06,2016-12-10,2016-12-04,2016-12-03,2016-12-01
"IR228","lane",1,1,"IR228","Help Desk","Downtown","Email","Diego","P1","No","ORT",2016-12-06,2016-12-10,2016-12-04,2016-12-03,2016-12-01
"IR228","try",1,1,"IR228","Help Desk","Downtown","Email","Diego","P1","No","ORT",2016-12-06,2016-12-10,2016-12-04,2016-12-03,2016-12-01
"IR228","use",1,1,"IR228","Help Desk","Downtown","Email","Diego","P1","No","ORT",2016-12-06,2016-12-10,2016-12-04,2016-12-03,2016-12-01
"IR229","broken",1,1,"IR229","Retail Support","Sunset Valley","Other","George","P1","No","NLB",2017-03-16,2017-03-24,2017-03-13,2017-03-11,2017-03-01
"IR229","scale",1,1,"IR229","Retail Support","Sunset Valley","Other","George","P1","No","NLB",2017-03-16,2017-03-24,2017-03-13,2017-03-11,2017-03-01
"IR230","beauty",1,1,"IR230","Retail Support","Downtown","Coupon Not Working","George","P1","No","GWS",2016-06-09,2016-06-09,2016-06-06,2016-06-05,2016-06-01
"IR230","dwell",1,1,"IR230","Retail Support","Downtown","Coupon Not Working","George","P1","No","GWS",2016-06-09,2016-06-09,2016-06-06,2016-06-05,2016-06-01
"IR230","life",1,1,"IR230","Retail Support","Downtown","Coupon Not Working","George","P1","No","GWS",2016-06-09,2016-06-09,2016-06-06,2016-06-05,2016-06-01
"IR230","running",1,1,"IR230","Retail Support","Downtown","Coupon Not Working","George","P1","No","GWS",2016-06-09,2016-06-09,2016-06-06,2016-06-05,2016-06-01
"IR230","see",1,1,"IR230","Retail Support","Downtown","Coupon Not Working","George","P1","No","GWS",2016-06-09,2016-06-09,2016-06-06,2016-06-05,2016-06-01
"IR230","stars",1,1,"IR230","Retail Support","Downtown","Coupon Not Working","George","P1","No","GWS",2016-06-09,2016-06-09,2016-06-06,2016-06-05,2016-06-01
"IR230","watch",1,1,"IR230","Retail Support","Downtown","Coupon Not Working","George","P1","No","GWS",2016-06-09,2016-06-09,2016-06-06,2016-06-05,2016-06-01
"IR231","events",1,1,"IR231","Help Desk","Lamar","Email","Emily","P1","No","MAD",2017-01-29,2017-02-09,2017-01-22,2017-01-28,2017-01-01
"IR231","find",1,1,"IR231","Help Desk","Lamar","Email","Emily","P1","No","MAD",2017-01-29,2017-02-09,2017-01-22,2017-01-28,2017-01-01
"IR231","mind",1,1,"IR231","Help Desk","Lamar","Email","Emily","P1","No","MAD",2017-01-29,2017-02-09,2017-01-22,2017-01-28,2017-01-01
"IR231","outside",1,1,"IR231","Help Desk","Lamar","Email","Emily","P1","No","MAD",2017-01-29,2017-02-09,2017-01-22,2017-01-28,2017-01-01
"IR231","power",1,1,"IR231","Help Desk","Lamar","Email","Emily","P1","No","MAD",2017-01-29,2017-02-09,2017-01-22,2017-01-28,2017-01-01
"IR231","realize",1,1,"IR231","Help Desk","Lamar","Email","Emily","P1","No","MAD",2017-01-29,2017-02-09,2017-01-22,2017-01-28,2017-01-01
"IR231","strength",1,1,"IR231","Help Desk","Lamar","Email","Emily","P1","No","MAD",2017-01-29,2017-02-09,2017-01-22,2017-01-28,2017-01-01
"IR231","will",1,1,"IR231","Help Desk","Lamar","Email","Emily","P1","No","MAD",2017-01-29,2017-02-09,2017-01-22,2017-01-28,2017-01-01
"IR232","depends",1,1,"IR232","Help Desk","Hyde Park","Desktop Support","Adam","P1","Yes","MAV",2016-05-11,2016-05-12,2016-05-09,2016-05-08,2016-05-01
"IR232","happiness",1,1,"IR232","Help Desk","Hyde Park","Desktop Support","Adam","P1","Yes","MAV",2016-05-11,2016-05-12,2016-05-09,2016-05-08,2016-05-01
"IR232","life",1,1,"IR232","Help Desk","Hyde Park","Desktop Support","Adam","P1","Yes","MAV",2016-05-11,2016-05-12,2016-05-09,2016-05-08,2016-05-01
"IR232","quality",1,1,"IR232","Help Desk","Hyde Park","Desktop Support","Adam","P1","Yes","MAV",2016-05-11,2016-05-12,2016-05-09,2016-05-08,2016-05-01
"IR232","thoughts",1,1,"IR232","Help Desk","Hyde Park","Desktop Support","Adam","P1","Yes","MAV",2016-05-11,2016-05-12,2016-05-09,2016-05-08,2016-05-01
"IR232","upon",1,1,"IR232","Help Desk","Hyde Park","Desktop Support","Adam","P1","Yes","MAV",2016-05-11,2016-05-12,2016-05-09,2016-05-08,2016-05-01
"IR233","everything",2,1,"IR233","Retail Payments","Lamar","Credit Card Issue","Kelly","P3","No","WSP",2016-08-26,2016-08-29,2016-08-22,2016-08-21,2016-08-01
"IR233","fact",1,1,"IR233","Retail Payments","Lamar","Credit Card Issue","Kelly","P3","No","WSP",2016-08-26,2016-08-29,2016-08-22,2016-08-21,2016-08-01
"IR233","hear",1,1,"IR233","Retail Payments","Lamar","Credit Card Issue","Kelly","P3","No","WSP",2016-08-26,2016-08-29,2016-08-22,2016-08-21,2016-08-01
"IR233","opinion",1,1,"IR233","Retail Payments","Lamar","Credit Card Issue","Kelly","P3","No","WSP",2016-08-26,2016-08-29,2016-08-22,2016-08-21,2016-08-01
"IR233","perspective",1,1,"IR233","Retail Payments","Lamar","Credit Card Issue","Kelly","P3","No","WSP",2016-08-26,2016-08-29,2016-08-22,2016-08-21,2016-08-01
"IR233","see",1,1,"IR233","Retail Payments","Lamar","Credit Card Issue","Kelly","P3","No","WSP",2016-08-26,2016-08-29,2016-08-22,2016-08-21,2016-08-01
"IR233","truth",1,1,"IR233","Retail Payments","Lamar","Credit Card Issue","Kelly","P3","No","WSP",2016-08-26,2016-08-29,2016-08-22,2016-08-21,2016-08-01
"IR234","arguing",1,1,"IR234","Retail Payments","Downtown","Tax Issue","Joy","P2","No","BRL",2016-08-02,2016-08-03,2016-08-01,2016-07-31,2016-08-01
"IR234","good",1,1,"IR234","Retail Payments","Downtown","Tax Issue","Joy","P2","No","BRL",2016-08-02,2016-08-03,2016-08-01,2016-07-31,2016-08-01
"IR234","man",1,1,"IR234","Retail Payments","Downtown","Tax Issue","Joy","P2","No","BRL",2016-08-02,2016-08-03,2016-08-01,2016-07-31,2016-08-01
"IR234","one",1,1,"IR234","Retail Payments","Downtown","Tax Issue","Joy","P2","No","BRL",2016-08-02,2016-08-03,2016-08-01,2016-07-31,2016-08-01
"IR234","time",1,1,"IR234","Retail Payments","Downtown","Tax Issue","Joy","P2","No","BRL",2016-08-02,2016-08-03,2016-08-01,2016-07-31,2016-08-01
"IR234","waste",1,1,"IR234","Retail Payments","Downtown","Tax Issue","Joy","P2","No","BRL",2016-08-02,2016-08-03,2016-08-01,2016-07-31,2016-08-01
"IR235","alive",1,1,"IR235","Help Desk","Hyde Park","Permission Request","Bob","P2","No","ORT",2016-06-21,2016-06-23,2016-06-20,2016-06-19,2016-06-01
"IR235","arise",1,1,"IR235","Help Desk","Hyde Park","Permission Request","Bob","P2","No","ORT",2016-06-21,2016-06-23,2016-06-20,2016-06-19,2016-06-01
"IR235","enjoy",1,1,"IR235","Help Desk","Hyde Park","Permission Request","Bob","P2","No","ORT",2016-06-21,2016-06-23,2016-06-20,2016-06-19,2016-06-01
"IR235","love",1,1,"IR235","Help Desk","Hyde Park","Permission Request","Bob","P2","No","ORT",2016-06-21,2016-06-23,2016-06-20,2016-06-19,2016-06-01
"IR235","morning",1,1,"IR235","Help Desk","Hyde Park","Permission Request","Bob","P2","No","ORT",2016-06-21,2016-06-23,2016-06-20,2016-06-19,2016-06-01
"IR235","privilege",1,1,"IR235","Help Desk","Hyde Park","Permission Request","Bob","P2","No","ORT",2016-06-21,2016-06-23,2016-06-20,2016-06-19,2016-06-01
"IR235","think",2,1,"IR235","Help Desk","Hyde Park","Permission Request","Bob","P2","No","ORT",2016-06-21,2016-06-23,2016-06-20,2016-06-19,2016-06-01
"IR236","accept",1,1,"IR236","Help Desk","Downtown","Desktop Support","Adam","P3","No","NLB",2017-03-03,2017-03-07,2017-02-26,2017-02-25,2017-03-01
"IR236","binds",1,1,"IR236","Help Desk","Downtown","Desktop Support","Adam","P3","No","NLB",2017-03-03,2017-03-07,2017-02-26,2017-02-25,2017-03-01
"IR236","brings",1,1,"IR236","Help Desk","Downtown","Desktop Support","Adam","P3","No","NLB",2017-03-03,2017-03-07,2017-02-26,2017-02-25,2017-03-01
"IR236","fate",2,1,"IR236","Help Desk","Downtown","Desktop Support","Adam","P3","No","NLB",2017-03-03,2017-03-07,2017-02-26,2017-02-25,2017-03-01
"IR236","heart",1,1,"IR236","Help Desk","Downtown","Desktop Support","Adam","P3","No","NLB",2017-03-03,2017-03-07,2017-02-26,2017-02-25,2017-03-01
"IR236","love",1,1,"IR236","Help Desk","Downtown","Desktop Support","Adam","P3","No","NLB",2017-03-03,2017-03-07,2017-02-26,2017-02-25,2017-03-01
"IR236","people",1,1,"IR236","Help Desk","Downtown","Desktop Support","Adam","P3","No","NLB",2017-03-03,2017-03-07,2017-02-26,2017-02-25,2017-03-01
"IR236","things",1,1,"IR236","Help Desk","Downtown","Desktop Support","Adam","P3","No","NLB",2017-03-03,2017-03-07,2017-02-26,2017-02-25,2017-03-01
"IR236","together",1,1,"IR236","Help Desk","Downtown","Desktop Support","Adam","P3","No","NLB",2017-03-03,2017-03-07,2017-02-26,2017-02-25,2017-03-01
"IR237","anything",1,1,"IR237","Help Desk","Wells Branch","Desktop Support","Bob","P1","No","GWS",2016-08-20,2016-08-23,2016-08-15,2016-08-14,2016-08-01
"IR237","distressed",1,1,"IR237","Help Desk","Wells Branch","Desktop Support","Bob","P1","No","GWS",2016-08-20,2016-08-23,2016-08-15,2016-08-14,2016-08-01
"IR237","due",1,1,"IR237","Help Desk","Wells Branch","Desktop Support","Bob","P1","No","GWS",2016-08-20,2016-08-23,2016-08-15,2016-08-14,2016-08-01
"IR237","estimate",1,1,"IR237","Help Desk","Wells Branch","Desktop Support","Bob","P1","No","GWS",2016-08-20,2016-08-23,2016-08-15,2016-08-14,2016-08-01
"IR237","external",1,1,"IR237","Help Desk","Wells Branch","Desktop Support","Bob","P1","No","GWS",2016-08-20,2016-08-23,2016-08-15,2016-08-14,2016-08-01
"IR237","moment",1,1,"IR237","Help Desk","Wells Branch","Desktop Support","Bob","P1","No","GWS",2016-08-20,2016-08-23,2016-08-15,2016-08-14,2016-08-01
"IR237","pain",1,1,"IR237","Help Desk","Wells Branch","Desktop Support","Bob","P1","No","GWS",2016-08-20,2016-08-23,2016-08-15,2016-08-14,2016-08-01
"IR237","power",1,1,"IR237","Help Desk","Wells Branch","Desktop Support","Bob","P1","No","GWS",2016-08-20,2016-08-23,2016-08-15,2016-08-14,2016-08-01
"IR237","revoke",1,1,"IR237","Help Desk","Wells Branch","Desktop Support","Bob","P1","No","GWS",2016-08-20,2016-08-23,2016-08-15,2016-08-14,2016-08-01
"IR237","thing",1,1,"IR237","Help Desk","Wells Branch","Desktop Support","Bob","P1","No","GWS",2016-08-20,2016-08-23,2016-08-15,2016-08-14,2016-08-01
"IR238","best",1,1,"IR238","Retail Payments","Wells Branch","Credit Card Issue","Joy","P3","No","MAD",2016-05-15,2016-05-17,2016-05-09,2016-05-15,2016-05-01
"IR238","injury",1,1,"IR238","Retail Payments","Wells Branch","Credit Card Issue","Joy","P3","No","MAD",2016-05-15,2016-05-17,2016-05-09,2016-05-15,2016-05-01
"IR238","performed",1,1,"IR238","Retail Payments","Wells Branch","Credit Card Issue","Joy","P3","No","MAD",2016-05-15,2016-05-17,2016-05-09,2016-05-15,2016-05-01
"IR238","revenge",1,1,"IR238","Retail Payments","Wells Branch","Credit Card Issue","Joy","P3","No","MAD",2016-05-15,2016-05-17,2016-05-09,2016-05-15,2016-05-01
"IR238","unlike",1,1,"IR238","Retail Payments","Wells Branch","Credit Card Issue","Joy","P3","No","MAD",2016-05-15,2016-05-17,2016-05-09,2016-05-15,2016-05-01
"IR239","beginning",1,1,"IR239","Help Desk","Hyde Park","Email","Adam","P3","No","MAV",2017-02-19,2017-02-22,2017-02-12,2017-02-18,2017-02-01
"IR239","death",1,1,"IR239","Help Desk","Hyde Park","Email","Adam","P3","No","MAV",2017-02-19,2017-02-22,2017-02-12,2017-02-18,2017-02-01
"IR239","fear",2,1,"IR239","Help Desk","Hyde Park","Email","Adam","P3","No","MAV",2017-02-19,2017-02-22,2017-02-12,2017-02-18,2017-02-01
"IR239","live",1,1,"IR239","Help Desk","Hyde Park","Email","Adam","P3","No","MAV",2017-02-19,2017-02-22,2017-02-12,2017-02-18,2017-02-01
"IR239","man",1,1,"IR239","Help Desk","Hyde Park","Email","Adam","P3","No","MAV",2017-02-19,2017-02-22,2017-02-12,2017-02-18,2017-02-01
"IR239","never",1,1,"IR239","Help Desk","Hyde Park","Email","Adam","P3","No","MAV",2017-02-19,2017-02-22,2017-02-12,2017-02-18,2017-02-01
"IR240","life",1,1,"IR240","Retail Support","Downtown","Lane Frozen","Frank","P1","No","WSP",2016-09-11,2016-09-17,2016-09-05,2016-09-11,2016-09-01
"IR240","make",1,1,"IR240","Retail Support","Downtown","Lane Frozen","Frank","P1","No","WSP",2016-09-11,2016-09-17,2016-09-05,2016-09-11,2016-09-01
"IR240","thoughts",1,1,"IR240","Retail Support","Downtown","Lane Frozen","Frank","P1","No","WSP",2016-09-11,2016-09-17,2016-09-05,2016-09-11,2016-09-01
"IR241","becomes",1,1,"IR241","Help Desk","Downtown","Permission Request","Diego","P2","No","BRL",2016-07-05,2016-07-10,2016-07-04,2016-07-03,2016-07-01
"IR241","colour",1,1,"IR241","Help Desk","Downtown","Permission Request","Diego","P2","No","BRL",2016-07-05,2016-07-10,2016-07-04,2016-07-03,2016-07-01
"IR241","dyed",1,1,"IR241","Help Desk","Downtown","Permission Request","Diego","P2","No","BRL",2016-07-05,2016-07-10,2016-07-04,2016-07-03,2016-07-01
"IR241","soul",1,1,"IR241","Help Desk","Downtown","Permission Request","Diego","P2","No","BRL",2016-07-05,2016-07-10,2016-07-04,2016-07-03,2016-07-01
"IR241","thoughts",1,1,"IR241","Help Desk","Downtown","Permission Request","Diego","P2","No","BRL",2016-07-05,2016-07-10,2016-07-04,2016-07-03,2016-07-01
"IR242","able",1,1,"IR242","Retail Support","Hyde Park","Coupon Not Working","Hannah","P2","No","ORT",2017-02-06,2017-02-07,2017-02-05,2017-02-04,2017-02-01
"IR242","change",1,1,"IR242","Retail Support","Hyde Park","Coupon Not Working","Hannah","P2","No","ORT",2017-02-06,2017-02-07,2017-02-05,2017-02-04,2017-02-01
"IR242","continues",1,1,"IR242","Retail Support","Hyde Park","Coupon Not Working","Hannah","P2","No","ORT",2017-02-06,2017-02-07,2017-02-05,2017-02-04,2017-02-01
"IR242","deception",1,1,"IR242","Retail Support","Hyde Park","Coupon Not Working","Hannah","P2","No","ORT",2017-02-06,2017-02-07,2017-02-05,2017-02-04,2017-02-01
"IR242","ever",1,1,"IR242","Retail Support","Hyde Park","Coupon Not Working","Hannah","P2","No","ORT",2017-02-06,2017-02-07,2017-02-05,2017-02-04,2017-02-01
"IR242","happily",1,1,"IR242","Retail Support","Hyde Park","Coupon Not Working","Hannah","P2","No","ORT",2017-02-06,2017-02-07,2017-02-05,2017-02-04,2017-02-01
"IR242","harmed",2,1,"IR242","Retail Support","Hyde Park","Coupon Not Working","Hannah","P2","No","ORT",2017-02-06,2017-02-07,2017-02-05,2017-02-04,2017-02-01
"IR242","ignorance",1,1,"IR242","Retail Support","Hyde Park","Coupon Not Working","Hannah","P2","No","ORT",2017-02-06,2017-02-07,2017-02-05,2017-02-04,2017-02-01
"IR242","one",1,1,"IR242","Retail Support","Hyde Park","Coupon Not Working","Hannah","P2","No","ORT",2017-02-06,2017-02-07,2017-02-05,2017-02-04,2017-02-01
"IR242","person",1,1,"IR242","Retail Support","Hyde Park","Coupon Not Working","Hannah","P2","No","ORT",2017-02-06,2017-02-07,2017-02-05,2017-02-04,2017-02-01
"IR242","right",1,1,"IR242","Retail Support","Hyde Park","Coupon Not Working","Hannah","P2","No","ORT",2017-02-06,2017-02-07,2017-02-05,2017-02-04,2017-02-01
"IR242","seek",1,1,"IR242","Retail Support","Hyde Park","Coupon Not Working","Hannah","P2","No","ORT",2017-02-06,2017-02-07,2017-02-05,2017-02-04,2017-02-01
"IR242","self",1,1,"IR242","Retail Support","Hyde Park","Coupon Not Working","Hannah","P2","No","ORT",2017-02-06,2017-02-07,2017-02-05,2017-02-04,2017-02-01
"IR242","show",1,1,"IR242","Retail Support","Hyde Park","Coupon Not Working","Hannah","P2","No","ORT",2017-02-06,2017-02-07,2017-02-05,2017-02-04,2017-02-01
"IR242","someone",1,1,"IR242","Retail Support","Hyde Park","Coupon Not Working","Hannah","P2","No","ORT",2017-02-06,2017-02-07,2017-02-05,2017-02-04,2017-02-01
"IR242","think",1,1,"IR242","Retail Support","Hyde Park","Coupon Not Working","Hannah","P2","No","ORT",2017-02-06,2017-02-07,2017-02-05,2017-02-04,2017-02-01
"IR242","truly",1,1,"IR242","Retail Support","Hyde Park","Coupon Not Working","Hannah","P2","No","ORT",2017-02-06,2017-02-07,2017-02-05,2017-02-04,2017-02-01
"IR242","truth",1,1,"IR242","Retail Support","Hyde Park","Coupon Not Working","Hannah","P2","No","ORT",2017-02-06,2017-02-07,2017-02-05,2017-02-04,2017-02-01
"IR242","will",1,1,"IR242","Retail Support","Hyde Park","Coupon Not Working","Hannah","P2","No","ORT",2017-02-06,2017-02-07,2017-02-05,2017-02-04,2017-02-01
"IR243","right",1,1,"IR243","Help Desk","Lamar","Desktop Support","Adam","P4","No","NLB",2016-11-01,2016-11-05,2016-10-31,2016-10-30,2016-11-01
"IR243","say",1,1,"IR243","Help Desk","Lamar","Desktop Support","Adam","P4","No","NLB",2016-11-01,2016-11-05,2016-10-31,2016-10-30,2016-11-01
"IR243","true",1,1,"IR243","Help Desk","Lamar","Desktop Support","Adam","P4","No","NLB",2016-11-01,2016-11-05,2016-10-31,2016-10-30,2016-11-01
"IR244","arm",1,1,"IR244","Retail Support","Downtown","Lane Frozen","Frank","P2","No","GWS",2016-11-03,2016-11-05,2016-10-31,2016-10-30,2016-11-01
"IR244","disturb",1,1,"IR244","Retail Support","Downtown","Lane Frozen","Frank","P2","No","GWS",2016-11-03,2016-11-05,2016-10-31,2016-10-30,2016-11-01
"IR244","future",1,1,"IR244","Retail Support","Downtown","Lane Frozen","Frank","P2","No","GWS",2016-11-03,2016-11-05,2016-10-31,2016-10-30,2016-11-01
"IR244","let",1,1,"IR244","Retail Support","Downtown","Lane Frozen","Frank","P2","No","GWS",2016-11-03,2016-11-05,2016-10-31,2016-10-30,2016-11-01
"IR244","meet",1,1,"IR244","Retail Support","Downtown","Lane Frozen","Frank","P2","No","GWS",2016-11-03,2016-11-05,2016-10-31,2016-10-30,2016-11-01
"IR244","never",1,1,"IR244","Retail Support","Downtown","Lane Frozen","Frank","P2","No","GWS",2016-11-03,2016-11-05,2016-10-31,2016-10-30,2016-11-01
"IR244","present",1,1,"IR244","Retail Support","Downtown","Lane Frozen","Frank","P2","No","GWS",2016-11-03,2016-11-05,2016-10-31,2016-10-30,2016-11-01
"IR244","reason",1,1,"IR244","Retail Support","Downtown","Lane Frozen","Frank","P2","No","GWS",2016-11-03,2016-11-05,2016-10-31,2016-10-30,2016-11-01
"IR244","today",1,1,"IR244","Retail Support","Downtown","Lane Frozen","Frank","P2","No","GWS",2016-11-03,2016-11-05,2016-10-31,2016-10-30,2016-11-01
"IR244","weapons",1,1,"IR244","Retail Support","Downtown","Lane Frozen","Frank","P2","No","GWS",2016-11-03,2016-11-05,2016-10-31,2016-10-30,2016-11-01
"IR244","will",1,1,"IR244","Retail Support","Downtown","Lane Frozen","Frank","P2","No","GWS",2016-11-03,2016-11-05,2016-10-31,2016-10-30,2016-11-01
"IR245","happy",1,1,"IR245","Help Desk","Hyde Park","Email","Emily","P3","No","MAD",2017-01-15,2017-01-18,2017-01-08,2017-01-14,2017-01-01
"IR245","life",1,1,"IR245","Help Desk","Hyde Park","Email","Emily","P3","No","MAD",2017-01-15,2017-01-18,2017-01-08,2017-01-14,2017-01-01
"IR245","little",1,1,"IR245","Help Desk","Hyde Park","Email","Emily","P3","No","MAD",2017-01-15,2017-01-18,2017-01-08,2017-01-14,2017-01-01
"IR245","make",1,1,"IR245","Help Desk","Hyde Park","Email","Emily","P3","No","MAD",2017-01-15,2017-01-18,2017-01-08,2017-01-14,2017-01-01
"IR245","needed",1,1,"IR245","Help Desk","Hyde Park","Email","Emily","P3","No","MAD",2017-01-15,2017-01-18,2017-01-08,2017-01-14,2017-01-01
"IR245","thinking",1,1,"IR245","Help Desk","Hyde Park","Email","Emily","P3","No","MAD",2017-01-15,2017-01-18,2017-01-08,2017-01-14,2017-01-01
"IR245","way",1,1,"IR245","Help Desk","Hyde Park","Email","Emily","P3","No","MAD",2017-01-15,2017-01-18,2017-01-08,2017-01-14,2017-01-01
"IR245","within",1,1,"IR245","Help Desk","Hyde Park","Email","Emily","P3","No","MAD",2017-01-15,2017-01-18,2017-01-08,2017-01-14,2017-01-01
"IR246","escape",1,1,"IR246","Retail Support","Hyde Park","Other","George","P2","No","MAV",2016-09-21,2016-09-23,2016-09-19,2016-09-18,2016-09-01
"IR246","finding",1,1,"IR246","Retail Support","Hyde Park","Other","George","P2","No","MAV",2016-09-21,2016-09-23,2016-09-19,2016-09-18,2016-09-01
"IR246","insane",1,1,"IR246","Retail Support","Hyde Park","Other","George","P2","No","MAV",2016-09-21,2016-09-23,2016-09-19,2016-09-18,2016-09-01
"IR246","life",1,1,"IR246","Retail Support","Hyde Park","Other","George","P2","No","MAV",2016-09-21,2016-09-23,2016-09-19,2016-09-18,2016-09-01
"IR246","majority",1,1,"IR246","Retail Support","Hyde Park","Other","George","P2","No","MAV",2016-09-21,2016-09-23,2016-09-19,2016-09-18,2016-09-01
"IR246","object",1,1,"IR246","Retail Support","Hyde Park","Other","George","P2","No","MAV",2016-09-21,2016-09-23,2016-09-19,2016-09-18,2016-09-01
"IR246","oneself",1,1,"IR246","Retail Support","Hyde Park","Other","George","P2","No","MAV",2016-09-21,2016-09-23,2016-09-19,2016-09-18,2016-09-01
"IR246","ranks",1,1,"IR246","Retail Support","Hyde Park","Other","George","P2","No","MAV",2016-09-21,2016-09-23,2016-09-19,2016-09-18,2016-09-01
"IR246","side",1,1,"IR246","Retail Support","Hyde Park","Other","George","P2","No","MAV",2016-09-21,2016-09-23,2016-09-19,2016-09-18,2016-09-01
"IR247","every",1,1,"IR247","Retail Payments","Hyde Park","Tax Issue","Laura","P2","No","WSP",2016-05-16,2016-05-21,2016-05-09,2016-05-15,2016-05-01
"IR247","less",1,1,"IR247","Retail Payments","Hyde Park","Tax Issue","Laura","P2","No","WSP",2016-05-16,2016-05-21,2016-05-09,2016-05-15,2016-05-01
"IR247","loves",1,1,"IR247","Retail Payments","Hyde Park","Tax Issue","Laura","P2","No","WSP",2016-05-16,2016-05-21,2016-05-09,2016-05-15,2016-05-01
